game_id,date,season,home_team,away_team,home_score,away_score,total_points,home_win,margin,home_elo_before,away_elo_before,elo_diff,home_ppg_last_3,away_ppg_last_3,home_win_pct_last_3,away_win_pct_last_3,home_ppg_last_5,away_ppg_last_5,home_win_pct_last_5,away_win_pct_last_5,home_ppg_last_10,away_ppg_last_10,home_win_pct_last_10,away_win_pct_last_10,home_rest_days,away_rest_days,rest_advantage,home_court_advantage,implied_spread,implied_total,home_momentum,away_momentum
22200037,2022-10-23,2022-23,LAL,POR,104,106,210,0,-2,1454.9740516960449,1531.4704765393988,-76.4964248433539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,-1,1,-3.059856993734156,115.0,0.0,0.0
22200042,2022-10-23,2022-23,GSW,SAC,130,125,255,1,5,1506.1997247358308,1469.4393880046923,36.76033673113852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,1.4704134692455408,115.0,0.0,0.0
22200043,2022-10-23,2022-23,LAC,PHX,95,112,207,0,-17,1527.7116428714423,1500.3100617640807,27.401581107361608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,-1,1,1.0960632442944642,115.0,0.0,0.0
22200039,2022-10-23,2022-23,CLE,WAS,117,107,224,1,10,1523.5948975060182,1531.8177818674833,-8.222884361465049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,-3,1,-0.328915374458602,115.0,0.0,0.0
22200050,2022-10-24,2022-23,MIN,SAS,106,115,221,0,-9,1523.1281334952137,1503.117528872366,20.010604622847723,119.0,117.66666666666667,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,1,1,0.8004241849139089,115.0,119.0,117.66666666666667
22200044,2022-10-24,2022-23,PHI,IND,120,106,226,1,14,1444.6380684336686,1488.9479219785349,-44.3098535448662,103.33333333333333,121.66666666666667,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,-1.772394141794648,115.0,103.33333333333333,121.66666666666667
22200049,2022-10-24,2022-23,MEM,BKN,134,124,258,1,10,1490.3812331544364,1486.8223337285708,3.5588994258655475,113.33333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,4,1,0.1423559770346219,115.0,113.33333333333333,0.0
22200051,2022-10-24,2022-23,POR,DEN,135,110,245,1,25,1540.076079207432,1507.3329753330718,32.74310387436026,111.33333333333333,117.33333333333333,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,1,1.3097241549744103,115.0,111.33333333333333,117.33333333333333
22200046,2022-10-24,2022-23,NYK,ORL,115,102,217,1,13,1521.094403822786,1447.542368650849,73.55203517193695,0.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,1,2.942081406877478,115.0,0.0,109.0
22200045,2022-10-24,2022-23,MIA,TOR,90,98,188,0,-8,1475.196902040641,1480.4003335619973,-5.203431521356379,108.0,107.33333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,-0.20813726085425516,115.0,108.0,107.33333333333333
22200048,2022-10-24,2022-23,HOU,UTA,114,108,222,1,6,1431.6268484217162,1556.881127028654,-125.25427860693776,111.33333333333333,125.66666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,2,1,-5.0101711442775105,115.0,111.33333333333333,125.66666666666667
22200047,2022-10-24,2022-23,CHI,BOS,120,102,222,1,18,1473.49103820546,1556.2798772134424,-82.78883900798246,104.0,121.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,-3.3115535603192985,115.0,104.0,121.0
22200053,2022-10-25,2022-23,NOP,DAL,113,111,224,1,2,1550.071639574021,1531.0340362522902,19.037603321730785,125.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5,-4,1,0.7615041328692314,115.0,125.0,0.0
22200052,2022-10-25,2022-23,WAS,DET,120,99,219,1,21,1507.2714164847057,1457.0321052664074,50.239311218298326,107.66666666666667,111.33333333333333,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,1,1,2.009572448731933,115.0,107.66666666666667,111.33333333333333
22200055,2022-10-25,2022-23,PHX,GSW,134,105,239,1,29,1531.4886456144636,1522.2285953371857,9.26005027727797,110.0,125.33333333333333,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,5,1,0.37040201109111875,115.0,110.0,125.33333333333333
22200054,2022-10-25,2022-23,OKC,LAC,108,94,202,1,14,1440.6165577492045,1496.5330590210594,-55.91650127185494,110.33333333333333,103.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,-1,1,-2.236660050874198,115.0,110.33333333333333,103.0
22200062,2022-10-26,2022-23,MIN,SAS,134,122,256,1,12,1498.7775696857093,1527.4680926818703,-28.690522996161008,116.0,122.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,-1.1476209198464402,115.0,116.0,122.0
22200060,2022-10-26,2022-23,MIL,BKN,110,99,209,1,11,1536.1148458589798,1463.0889968788413,73.02584898013856,0.0,113.66666666666667,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,2,1,2.9210339592055425,115.0,0.0,113.66666666666667
22200056,2022-10-26,2022-23,CLE,ORL,103,92,195,1,11,1548.1412628887958,1426.6566813235158,121.48458156528,116.66666666666667,103.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,1,1,4.8593832626112,115.0,116.66666666666667,103.0
22200059,2022-10-26,2022-23,TOR,PHI,119,109,228,1,10,1502.0435326470135,1475.1536518512364,26.889880795777117,104.0,114.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,7,-1,1,1.0755952318310846,115.0,104.0,114.0
22200058,2022-10-26,2022-23,NYK,CHA,134,131,265,1,3,1541.9800911501193,1539.5532318395565,2.4268593105628042,119.0,122.33333333333333,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,-1,1,0.09707437242251217,115.0,119.0,122.33333333333333
22200057,2022-10-26,2022-23,DET,ATL,113,118,231,0,-5,1430.5604452291752,1513.1784645331413,-82.6180193039661,106.66666666666667,111.33333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,6,1,-3.304720772158644,115.0,106.66666666666667,111.33333333333333
22200065,2022-10-26,2022-23,POR,MIA,98,119,217,0,-21,1569.5955999447888,1453.5537029556247,116.04189698916412,118.66666666666667,102.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,4.641675879566565,115.0,118.66666666666667,102.0
22200063,2022-10-26,2022-23,UTA,HOU,109,101,210,1,8,1530.6957171017982,1457.812258348572,72.88345875322625,120.66666666666667,108.66666666666667,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,3,3,1,2.91533835012905,115.0,120.66666666666667,108.66666666666667
22200064,2022-10-26,2022-23,DEN,LAL,110,99,209,1,11,1477.813454595715,1446.3684490280116,31.445005567703447,113.33333333333333,103.33333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,7,-4,1,1.257800222708138,115.0,113.33333333333333,103.33333333333333
22200061,2022-10-26,2022-23,CHI,IND,124,109,233,1,15,1509.8217528279592,1458.432338560967,51.38941426699216,112.0,121.33333333333333,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,2.0555765706796865,115.0,112.0,121.33333333333333
22200069,2022-10-27,2022-23,SAC,MEM,110,125,235,0,-15,1453.4105174033375,1514.114570004166,-60.70405260082839,114.0,119.66666666666667,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,0,1,-2.428162104033136,115.0,114.0,119.66666666666667
22200067,2022-10-27,2022-23,OKC,LAC,118,110,228,1,8,1472.018168731352,1465.131448038912,6.886720692440122,111.0,102.66666666666667,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0.2754688276976049,115.0,111.0,102.66666666666667
22200068,2022-10-27,2022-23,GSW,MIA,123,110,233,1,13,1489.1229133495326,1494.4205688695629,-5.2976555200302755,119.33333333333333,107.0,0.3333333333333333,0.6666666666666666,0.0,106.6,0.0,0.4,0.0,0.0,0.0,0.0,3,0,3,1,-0.21190622080121102,141.65,119.33333333333333,107.0
22200066,2022-10-27,2022-23,BKN,DAL,125,129,254,0,-4,1443.3872615631076,1520.6492921218914,-77.26203055878386,110.66666666666667,117.66666666666667,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,4,1,-3.0904812223513547,115.0,110.66666666666667,117.66666666666667
22200071,2022-10-28,2022-23,ORL,CHA,113,93,206,1,20,1410.158755672595,1525.7871201823104,-115.62836450971554,97.33333333333333,128.66666666666666,0.0,0.6666666666666666,104.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,4,1,-4.625134580388622,141.05,97.33333333333333,128.66666666666666
22200070,2022-10-28,2022-23,DET,ATL,112,136,248,0,-24,1416.8250106058958,1526.9138991564207,-110.08888855052487,106.66666666666667,111.66666666666667,0.0,0.6666666666666666,109.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1,1,0,1,-4.403555542020995,142.3,106.66666666666667,111.66666666666667
22200078,2022-10-28,2022-23,DEN,UTA,117,101,218,1,16,1500.419652137546,1548.125166671997,-47.70551453445091,113.33333333333333,120.66666666666667,0.3333333333333333,0.6666666666666666,114.4,118.8,0.6,0.8,0.0,0.0,0.0,0.0,1,3,-2,1,-1.9082205813780364,173.3,113.33333333333333,120.66666666666667
22200077,2022-10-28,2022-23,SAS,CHI,129,124,253,1,5,1499.705317561877,1533.476333629884,-33.77101606800693,117.0,113.33333333333333,0.6666666666666666,0.6666666666666666,118.0,111.2,0.6,0.6,0.0,0.0,0.0,0.0,8,6,2,1,-1.3508406427202773,172.3,117.0,113.33333333333333
22200074,2022-10-28,2022-23,WAS,IND,117,127,244,0,-10,1533.7430765219378,1434.7777577590423,98.96531876289555,113.66666666666667,113.0,0.6666666666666666,0.3333333333333333,0.0,116.0,0.0,0.2,0.0,0.0,0.0,0.0,2,1,1,1,3.958612750515822,144.0,113.66666666666667,113.0
22200080,2022-10-28,2022-23,POR,HOU,125,111,236,1,14,1528.7287340308505,1440.3828087783731,88.3459252524774,106.33333333333333,104.33333333333333,0.6666666666666666,0.0,113.4,109.8,0.8,0.2,0.0,0.0,0.0,0.0,1,1,0,1,3.533837010099096,170.8,106.33333333333333,104.33333333333333
22200075,2022-10-28,2022-23,MIL,NYK,119,108,227,1,11,1555.8165811747135,1555.7462028073653,0.07037836734821212,108.33333333333333,120.33333333333333,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,-7,1,0.002815134693928485,115.0,108.33333333333333,120.33333333333333
22200079,2022-10-28,2022-23,PHX,NOP,124,111,235,1,13,1564.5943276021167,1560.4563837044197,4.137943897696914,119.0,122.33333333333333,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,6,-4,1,0.16551775590787657,115.0,119.0,122.33333333333333
22200076,2022-10-28,2022-23,MIN,LAL,111,102,213,1,9,1526.5403448057025,1423.7622514861805,102.77809331952199,118.66666666666667,104.0,0.6666666666666666,0.0,119.4,0.0,0.6,0.0,0.0,0.0,0.0,0.0,1,1,0,1,4.11112373278088,144.85,118.66666666666667,104.0
22200073,2022-10-28,2022-23,TOR,PHI,90,112,202,0,-22,1524.1703238677696,1453.0268606304803,71.14346323728932,104.0,115.33333333333333,0.3333333333333333,0.3333333333333333,107.8,107.8,0.6,0.2,0.0,0.0,0.0,0.0,1,1,0,1,2.845738529491573,168.9,104.0,115.33333333333333
22200072,2022-10-28,2022-23,BOS,CLE,123,132,255,0,-9,1519.9491625909432,1564.6391885397168,-44.69002594877361,113.0,112.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,5,4,1,-1.7876010379509444,115.0,113.0,112.0
22200084,2022-10-29,2022-23,CHI,PHI,109,114,223,0,-5,1513.8225986810667,1490.7140150159203,23.108583665146398,113.33333333333333,112.66666666666667,0.3333333333333333,0.3333333333333333,116.8,112.6,0.6,0.4,0.0,0.0,0.0,0.0,2,0,2,1,0.9243433466058559,172.35,113.33333333333333,112.66666666666667
22200081,2022-10-29,2022-23,SAC,MIA,119,113,232,1,6,1430.4802062857818,1467.6276265067345,-37.147420220952654,114.66666666666667,106.33333333333333,0.0,0.3333333333333333,0.0,107.0,0.0,0.4,0.0,0.0,0.0,0.0,1,1,0,1,-1.4858968088381062,141.75,114.66666666666667,106.33333333333333
22200083,2022-10-29,2022-23,BKN,IND,116,125,241,0,-9,1430.8140655824673,1465.4080729760303,-34.59400739356306,116.0,114.0,0.0,0.3333333333333333,113.0,120.0,0.2,0.4,0.0,0.0,0.0,0.0,1,0,1,1,-1.3837602957425224,173.25,116.0,114.0
22200086,2022-10-29,2022-23,DAL,OKC,111,117,228,0,-6,1533.2224881025318,1493.5549470055337,39.66754109699809,115.0,114.33333333333333,0.3333333333333333,0.3333333333333333,0.0,111.4,0.0,0.4,0.0,0.0,0.0,0.0,6,6,0,1,1.5867016438799237,142.85,115.0,114.33333333333333
22200087,2022-10-29,2022-23,UTA,MEM,124,123,247,1,1,1515.9270834730062,1537.0448811217216,-21.117797648715396,110.33333333333333,116.66666666666667,0.3333333333333333,0.6666666666666666,114.4,119.8,0.6,0.8,0.0,0.0,0.0,0.0,2,1,1,1,-0.8447119059486158,173.55,110.33333333333333,116.66666666666667
22200085,2022-10-29,2022-23,MIL,ATL,123,115,238,1,8,1580.660614115931,1549.2314553542124,31.429158761718554,106.33333333333333,121.0,1.0,0.6666666666666666,0.0,117.6,0.0,0.8,0.0,0.0,0.0,0.0,0,0,0,1,1.2571663504687423,144.4,106.33333333333333,121.0
22200082,2022-10-29,2022-23,CHA,GSW,120,113,233,1,7,1485.567788242512,1515.915855712361,-30.348067469848957,116.66666666666667,119.33333333333333,0.3333333333333333,0.6666666666666666,118.2,120.8,0.4,0.6,0.0,0.0,0.0,0.0,7,3,4,1,-1.2139226987939582,174.75,116.66666666666667,119.33333333333333
22200088,2022-10-30,2022-23,LAC,NOP,91,112,203,0,-21,1443.5946697647303,1534.3801062179261,-90.78543645319587,105.0,121.66666666666667,0.3333333333333333,0.6666666666666666,102.6,119.8,0.4,0.6,0.0,0.0,0.0,0.0,6,1,5,1,-3.6314174581278347,170.6,105.0,121.66666666666667
22200093,2022-10-30,2022-23,DAL,ORL,114,105,219,1,9,1511.5512984740753,1450.3780876123933,61.17321086168204,115.0,97.33333333333333,0.3333333333333333,0.0,118.6,102.8,0.4,0.2,0.0,0.0,0.0,0.0,0,3,-3,1,2.4469284344672815,170.35,115.0,97.33333333333333
22200092,2022-10-30,2022-23,SAS,MIN,107,98,205,1,9,1519.3590525106945,1542.9466803078308,-23.587627797136292,117.0,120.33333333333333,0.6666666666666666,1.0,123.4,118.6,0.8,0.6,0.0,0.0,0.0,0.0,1,6,-5,1,-0.9435051118854517,175.5,117.0,120.33333333333333
22200095,2022-10-30,2022-23,LAL,DEN,121,110,231,1,11,1407.3559159840522,1532.617735336537,-125.26181935248474,103.33333333333333,113.33333333333333,0.0,0.3333333333333333,102.2,113.4,0.0,0.6,0.0,0.0,0.0,0.0,6,5,1,1,-5.010472774099389,168.9,103.33333333333333,113.33333333333333
22200091,2022-10-30,2022-23,DET,GSW,128,114,242,1,14,1394.5074544081042,1493.3096793529485,-98.80222494484428,106.66666666666667,113.66666666666667,0.0,0.3333333333333333,109.0,118.8,0.0,0.4,0.0,0.0,0.0,0.0,1,0,1,1,-3.9520889977937714,171.95,106.66666666666667,113.66666666666667
22200094,2022-10-30,2022-23,PHX,HOU,124,109,233,1,15,1590.6706050886103,1420.0436646742503,170.62694041435998,115.66666666666667,105.66666666666667,0.6666666666666666,0.0,117.6,107.6,0.8,0.2,0.0,0.0,0.0,0.0,1,1,0,1,6.825077616574399,171.3,115.66666666666667,105.66666666666667
22200090,2022-10-30,2022-23,CLE,NYK,121,108,229,1,13,1584.719491941051,1530.902169866148,53.81732207490313,121.66666666666667,118.0,0.6666666666666666,0.3333333333333333,117.0,119.8,0.8,0.6,0.0,0.0,0.0,0.0,3,1,2,1,2.152692882996125,174.2,121.66666666666667,118.0
22200089,2022-10-30,2022-23,BOS,WAS,112,94,206,1,18,1499.8688591896089,1503.1127613049498,-3.2439021153409158,113.0,112.66666666666667,0.6666666666666666,0.3333333333333333,117.6,112.0,0.6,0.6,0.0,0.0,0.0,0.0,1,6,-5,1,-0.12975608461363664,172.4,113.0,112.66666666666667
22200098,2022-10-31,2022-23,BKN,IND,116,109,225,1,7,1410.073341762375,1486.1487967961225,-76.0754550337474,113.0,120.33333333333333,0.0,0.6666666666666666,114.6,118.2,0.2,0.6,0.0,0.0,0.0,0.0,1,1,0,1,-3.0430182013498963,173.2,113.0,120.33333333333333
22200100,2022-10-31,2022-23,MIL,DET,110,108,218,1,2,1600.6506458811639,1429.0879014616332,171.56274441953065,110.66666666666667,106.66666666666667,1.0,0.0,113.4,112.0,1.0,0.2,0.0,0.0,0.0,0.0,1,5,-4,1,6.862509776781226,171.35,110.66666666666667,106.66666666666667
22200096,2022-10-31,2022-23,CHA,SAC,108,115,223,0,-7,1508.1739646019246,1452.0119609874607,56.162003614463856,116.66666666666667,118.0,0.3333333333333333,0.3333333333333333,119.8,114.2,0.6,0.2,0.0,0.0,0.0,0.0,1,7,-6,1,2.246480144578554,173.5,116.66666666666667,118.0
22200099,2022-10-31,2022-23,TOR,ATL,139,109,248,1,30,1486.4831694823297,1529.2414235889794,-42.7582541066497,104.0,123.0,0.3333333333333333,0.6666666666666666,104.2,117.2,0.4,0.6,0.0,0.0,0.0,0.0,2,1,1,1,-1.710330164265988,170.35,104.0,123.0
22200101,2022-10-31,2022-23,UTA,MEM,121,105,226,1,16,1523.2793452903368,1529.692619304391,-6.4132740140541955,110.33333333333333,114.66666666666667,0.3333333333333333,0.3333333333333333,117.4,121.4,0.6,0.6,0.0,0.0,0.0,0.0,1,1,0,1,-0.25653096056216784,174.7,110.33333333333333,114.66666666666667
